file	length_offset	text_offset	stored_length	byte_length	source	translation	scene	ns_filtered_index	pc_file	pc_string_index	alignment_status	alignment_reason
Script/scr4300.binu8	83012	83016	97	96	旧時代の高度計算機について、構造や法則を把握している者はいない。	掌握旧时代高级计算机的规律与技术的人，早已不复存在了。	4300	35	4300.gsc	50	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83113	83117	166	165	長命であることが災いし、長い治世の間に文化破壊を含む歴史の転換が何度かあったため、知識が継承されなかったのだ。	长寿在某种意义上也是一种灾难，在这漫长的任期中，发生了多次包括文化破坏在内的历史性转折，知识也就断绝了传承。	4300	36	4300.gsc	51	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83283	83287	124	123	遡って解析を行い、現在の技術で再現することも、試みられはしたが成果を挙げなかった。	虽然也尝试过溯源分析，或者用当今的技术进行再现，但最终都失败了。	4300	37	4300.gsc	52	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83411	83415	138	137	@vv07608「……アヴェルラに聞いたわ。まず、エヴァーメイデンに自分の複製を造るように命じたって」	@vv07608「……我听阿薇拉说起过。一开始是命令@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@制造出自己的复制品」	4300	38	4300.gsc	54	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83553	83557	108	107	@vv61509「ええ。それがうまくいけば、こんなことにはなっていなかったのにね」	@vv61509「是的。如果一切都进展顺利，倒也不会落得这个下场了」	4300	39	4300.gsc	56	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83665	83669	196	195	@vv61510「……そう。あなたも知っている通り、その結果、判断力と造化機能の制御とを失った、@rできそこない@ネヴァーメイデン@が生まれたわ」	@vv61510「……没错。和你所知道的一样，其结果就是诞生了没有判断力与控制造化机能的@r无用之物@永无少女@」	4300	40	4300.gsc	58	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	83865	83869	219	218	@vv61511「そもそも、私は機構の解明されていない高度計算機すら、うまく複製できなかったのだもの。その高度計算機を含む私自身の複製なんて、不可能よ──」	@vv61511「而且那时，我连高级计算机的结构还没有弄清楚，没办法很好地将其复制出来。要把同是高级计算机的我自己复制出来什么的，完全不可能啊──」	4300	41	4300.gsc	60	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84088	84092	120	119	@vv61512「研究者にも、そう伝えたのだけどね。それでも造れと言われれば逆らえないの」	@vv61512「我也曾向研究员表达过自己的想法。但即便如此，我也无法违抗造化的命令」	4300	42	4300.gsc	62	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84212	84216	36	35	@vv07609「神様なのに……」	@vv07609「明明身为神……」	4300	43	4300.gsc	64	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84252	84256	103	102	@vv61513「@r機械仕掛けの神@デウス・エクス・マキナ@なんて、こんなものよ」	@vv61513「所谓的@r机械神@Ｄｅｕｓ·Ｅｘ·Ｍａｃｈｉｎａ@，就只是这样的东西罢了」	4300	44	4300.gsc	66	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84359	84363	190	189	@vv61514「@rできそこない@ネヴァーメイデン@は、起動権限さえ与えなければ、一応は抑えこめる代物ではあるけれど。それでも危険な存在よ」	@vv61514「如果不赋予@r无用之物@永无少女@启动权限的话，这些替代品还能被一时遏制住。即便如此危险也不会消失」	4300	45	4300.gsc	68	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84553	84557	154	153	出来損ないとはいえ、神を模倣しようとした存在だ。抑え込めなかった際の危険性は甘く見られたものではない。	这就是生而带着缺陷但还是想要模仿神的存在。在其失控之后的危险性是决然不容忽视的。	4300	46	4300.gsc	69	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84711	84715	127	126	現に、そのうちの一体は、いかなる隙を突いたものか起動権限の凍結を跳ねのけて脱走した。	而现在，其中的一台就不知道钻了什么空子，越过了冻结的启动权限并从中逃走了。	4300	47	4300.gsc	70	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84842	84846	100	99	のみならず、人と融合することによって秩序と思考を手に入れさえした。	不仅如此，它甚至还通过与人融合获得了秩序和思考。	4300	48	4300.gsc	71	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	84946	84950	172	171	その結果が、「歪んだ花嫁」の誕生だ。悪しき種の成長を促進し、生徒たちを異造化させ、多くの不幸を生むことになった──	其结果就是「扭曲的新娘」的诞生。促进罪恶之种成长，导致学生们异造化，造成了诸多不幸──	4300	49	4300.gsc	72	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85122	85126	40	39	オルロは話題を元に戻した。	奥尔洛转回了话题。	4300	50	4300.gsc	73	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85166	85170	145	144	神である「エヴァーメイデン」の模造品を造る計画が頓挫したなら、別の手段を模索しなくてはならない。	既然仿造「@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@」的计划受到了挫折，人们便不得不探索其他的手段了。	4300	51	4300.gsc	74	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85315	85319	43	42	人々はさらなる研究を重ねた。	许多人开展了更加深入的研究。	4300	52	4300.gsc	75	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85362	85366	121	120	その結果、高度計算機の代替品として候補に挙がったのが、肉体を持つ人間の脳だった。	得到的结论是，最适合作为高级计算机候补的，是拥有肉体的人类大脑。	4300	53	4300.gsc	76	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85487	85491	179	178	エテル造化術のみで造ることができる@r機械人間@ホムレム@の知能部と意識部では、どうしても高度計算機の埋め合わせはできない。	使用以太造化术制作的@r人造人@Ｈｏｍｉｎｅｍ@，其智能部与意识部无论如何都无法弥补与高级计算机之间的差距。	4300	54	4300.gsc	77	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85670	85674	170	169	第一、エヴァーメイデンの継承に執心する「中央」の価値観では、@r機械人間@ホムレム@よりも「肉体」の地位のほうが低い。	首先，在执着于继承@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@的「中央」的价值观里，「肉体」相比@r人造人@Ｈｏｍｉｎｅｍ@而言地位更低。	4300	55	4300.gsc	78	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85844	85848	100	99	万が一使えるとしても、優先されるべきは天然の「劣った」脳のほうだ。	万不得已要用，应该优先选择天然的「劣等」大脑。	4300	56	4300.gsc	79	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	85948	85952	196	195	中央の研究者たちは、各地の「エヴァーメイデン」の周囲にいくつかの実験場「プエラリウム」を作り、造化術の素質を持つ被験体を収監した。	于是中央的研究人员在各地的「@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@」周围分别建造了数个实验场──即@r普埃拉利姆@Ｐｏｕｅｌｌａｒｉｕｍ@，并将拥有造化术资格的实验对象管控其中。	4300	57	4300.gsc	80	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86148	86152	88	87	研究は迅速に進められたが、決して順風満帆とはいえなかった。	虽说研究很快有了进展，但过程却并非一帆风顺。	4300	58	4300.gsc	81	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86240	86244	88	87	実験場のいくつかは、被検体の暴走による異造化で滅びたのだ。	好几个实验场都因为实验对象的暴走，发生了异造化而毁于一旦。	4300	59	4300.gsc	82	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86332	86336	33	32	@vv07610「滅びた……？」	@vv07610「毁灭了……？」	4300	60	4300.gsc	84	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86369	86373	121	120	そういえば、ロビンとキャナリーの過去を垣間見た際に、そんな話が出ていた気がする。	这么说来，那时候接触到的萝宾和卡娜莉的过去里，好像就提到过这样的事。	4300	61	4300.gsc	85	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86494	86498	165	164	@vv61515「滅びた施設は接続実験を行っていたのよ。被験者を『心臓部』に繋ぎ、つかの間運用を任せてみる、という……」	@vv61515「每个被毁的设施都进行过了连接实验。也就是将实验对象与『心脏部』连接起来，让她们暂时运作……」	4300	62	4300.gsc	87	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86663	86667	129	128	@vv07611「生徒を──候補生を、一時的に『エヴァーメイデン』にしてみる試み、ということ？」	@vv07611「就是让学生──候补人暂时成为了『@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@』，是这个意思吗？」	4300	63	4300.gsc	89	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86796	86800	156	155	@vv61516「もちろん、被験者は慎重に厳選するし、実験許可の出る条件も厳しいものよ。うまくいった例も多くある」	@vv61516「当然，实验对象都经过了慎重的筛选，获得实验许可的条件也很苛刻。成功的案例也并不在少数」	4300	64	4300.gsc	91	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	86956	86960	93	92	@vv61517「けれど、失敗した時の代償は、どうしようもなく大きいの」	@vv61517「但是，失败之后的代价，是无比巨大的」	4300	65	4300.gsc	93	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87053	87057	42	41	@vv07612「失敗の原因は、何？」	@vv07612「失败的原因，是什么？」	4300	66	4300.gsc	95	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87099	87103	87	86	@vv61518「……その前に、あなたに話しておきたいことがあるわ」	@vv61518「……在那之前，我还想告诉你一些别的东西」	4300	67	4300.gsc	97	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87190	87194	164	163	オルロは別の@r智見種@シマン@をアルエットの目の前に浮かせる。それに触れると、ロビンの残したメモの１枚が見えた。	奥尔洛让另一个@r智慧之种@Ｓｅｍｅｎ@浮现在阿尔艾特眼前。阿尔艾特一碰到那个，眼前就出现了一张萝宾留下的笔记。	4300	68	4300.gsc	98	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87376	87380	48	47	@vv07613「これは、ロビンの……？」	@vv07613「这个是，萝宾的……？」	4300	69	4300.gsc	100	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87428	87432	129	128	@vv61519「あなたは『子宮』という臓器名称、及び機能について、知識を奪われていたわよね？」	@vv61519「你被剥夺了关于『子宫』这个器官的名称、以及功能的知识吧？」	4300	70	4300.gsc	102	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87561	87565	27	26	@vv07614「ええ……」	@vv07614「嗯……」	4300	71	4300.gsc	104	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87592	87596	145	144	ロビンが「子宮ネックレス」という悪趣味なものを造る記憶を垣間見たことで、やっと取り戻せた知識だ。	阿尔艾特通过窥见萝宾制作出「子宫项链」这一恶趣味物品的记忆，才终于找回了相关的知识。	4300	72	4300.gsc	105	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87741	87745	180	179	@vv61520「ゆっくりと、落ち着いて、もう一度思い出して。この器官がどんな役割を果たすのか。『穢れの日』とは、何のことなのか」	@vv61520「放慢节奏，冷静下来，然后再一次去回想，这个器官有着什么样的作用呢。而所谓『污秽之日』，指的又是什么呢」	4300	73	4300.gsc	107	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87925	87929	30	29	@vv07615「……あ……」	@vv07615「……啊……」	4300	74	4300.gsc	109	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	87959	87963	133	132	「ゆっくり」とオルロはわざわざ付け加え、アルエットもそのような心構えで挑んだはずだった。	奥尔洛有意提醒她「放慢节奏」，而阿尔艾特本人也以如此的心态进行着尝试。	4300	75	4300.gsc	110	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88096	88100	64	63	しかし、記憶の奔流は一気に噴き出してきた。	然而，记忆的洪流瞬间喷涌而出。	4300	76	4300.gsc	111	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88164	88168	82	81	受精、着床、妊娠、出産──そういった知識が一瞬で蘇る。	受精、着床、妊娠、分娩──这些知识在一刹那苏醒了。	4300	77	4300.gsc	112	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88250	88254	88	87	当たり前の、誰もがいつかは教わる、生命の根幹に関わる知識。	这些内容，本应是每个人有朝一日都会学到的、关乎生命基本的知识。	4300	78	4300.gsc	113	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88342	88346	87	86	@vv07616（私、そんなことすら、わからなくなってたの……！？）	@vv07616（我，连这些事都不知道了……！？）	4300	79	4300.gsc	115	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88433	88437	103	102	振り返れば、プエラリウムで過ごした日々のあちこちに、違和感があった。	回首过去，在@r普埃拉利姆@Ｐｏｕｅｌｌａｒｉｕｍ@度过的每一天，违和感都不曾消弭。	4300	80	4300.gsc	116	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88540	88544	104	103	生理についての誤った認識だとか。@n@p雌の鳥しか載っていない図鑑だとか。	比如关于生理的错误认知。@n@p比如只记载雌鸟的图鉴。	4300	81			manual-direct-v3	v3 status=review-jp similarity=0.680000; translated from NS source
Script/scr4300.binu8	88648	88652	169	168	生命が様々な方法で子を産むということは覚えていたが、何をどのように行えば成せるものなのか、その部分が欠けていた。	虽然能明白生命能够以各种各样的方式进行繁衍，但唯独关于怎么做才能进行生育的部分却缺失了。	4300	82	4300.gsc	119	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88821	88825	112	111	そう、「男性」という、自分たちとは異なる性すらも、記憶から消えていたのだ。	没错，甚至连「男性」这种异己的性别，也从记忆中被抹去了。	4300	83	4300.gsc	120	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88937	88941	36	35	@vv07617「あ……ああ……」	@vv07617「啊……啊啊……」	4300	84	4300.gsc	122	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	88977	88981	79	78	考えを巡らせながら、アルエットは小さく声を漏らした。	随着思维的发散，阿尔艾特不禁小声惊呼。	4300	85	4300.gsc	123	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89060	89064	139	138	知識をたどっていくだけで、今まで忘却の霧に包まれていた「当たり前のこと」が次々に蘇ってくる。	仅仅随着知识的不断深入，迄今为止笼罩在忘却之雾中的「理所当然的事」就一个接一个地复苏了。	4300	86	4300.gsc	124	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89203	89207	81	80	@vv07618「お母さん、と──…………ああ、お父さん……！」	@vv07618「妈妈，和──…………啊啊，爸爸……！」	4300	87	4300.gsc	126	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89288	89292	105	104	@vv61521「わかるでしょう。あなたたちはとても大切な情報を奪われていたの」	@vv61521「你明白了吧。你们被剥夺了非常重要的信息」	4300	88	4300.gsc	128	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89397	89401	117	116	@vv61522「性別、性徴、性行為、妊娠、出産──生殖に関わるほとんどすべての知識を」	@vv61522「性别、性征、性行为、妊娠、分娩──关于生殖的几乎所有知识」	4300	89	4300.gsc	130	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89518	89522	162	161	@vv61523「そのせいで『性欲』という本能は、メイデンとして理想的な高潔さを穢す、原罪として扱われるようになった」	@vv61523「正因如此，『性欲』这一本能才会被视为是对@r少女@Ｍａｉｄｅｎ@崇高理想的玷污，使人们将它作为原罪来对待」	4300	90	4300.gsc	132	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89684	89688	84	83	@vv07619「やはりそれは、メイデンとして相応しくないから？」	@vv07619「果然还是因为，这与@r少女@Ｍａｉｄｅｎ@不相契合？」	4300	91	4300.gsc	134	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89772	89776	156	155	@vv61524「そういうことね。生殖は全体の中の『個』を継承する儀式だもの。メイデンには必要ないし、赦されない」	@vv61524「就是这么一回事呢。生殖是从整体中继承『个体』的仪式。而这对于@r少女@Ｍａｉｄｅｎ@来说却是非必要、也是不可饶恕的」	4300	92	4300.gsc	136	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89932	89936	19	18	「…………」	「…………」	4300	93	4300.gsc	138	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	89955	89959	133	132	アルエットは息を呑む。飼い主の意にそぐわぬ繁殖を防ぐため、家畜が去勢されるようなものだ。	闻此，阿尔艾特不禁屏息。这就像是饲主为了避免意料之外的繁衍，将家畜进行了阉割一般的行为。	4300	94	4300.gsc	139	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90092	90096	169	168	肉体的に機能を失わせるのではなく、頭の中から知識を奪うという形でそれを成したのには、何か理由があるのだろうか──	并非是直接让肉体失去这部分机能，而是通过将知识从头脑中抹除的形式来完成，这其中是有什么别的缘由吗──	4300	95	4300.gsc	140	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90265	90269	133	132	とても恐ろしい答えが返ってくるような気がして、アルエットは問いかけようとした言葉を呑む。	总感觉会得到非常可怕的回答，阿尔艾特将问题咽了回去。	4300	96	4300.gsc	141	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90402	90406	213	212	@vv61525「あなたたちが私の『プエラリウム』に来たときは、まだ封じられていなかったわ。そのための技術がよそで開発され、届きはじめていた頃だったの」	@vv61525「你们初来乍到我的『@r普埃拉利姆@Ｐｏｕｅｌｌａｒｉｕｍ@』的时候，这些东西还没有被封印起来。那个时候，这项技术才刚刚完成开发，第一次送到这里投入使用」	4300	97	4300.gsc	143	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90619	90623	64	63	アルエットは再び、ロビンのメモを思い出す。	阿尔艾特再次回想起萝宾的笔记。	4300	98	4300.gsc	144	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90687	90691	48	47	@vv07620「メイデン・コルセット？」	@vv07620「@r少女束腰@Ｍａｉｄｅｎ·Ｃｏｒｓｅｔ@？」	4300	99	4300.gsc	146	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90739	90743	135	134	@vv61526「ええ。当初は性欲を感知し、その際取り扱われていた情報を取り除くというものだったわ」	@vv61526「嗯。一开始的时候，它只是为了清除那些能够从中感知到性欲的信息」	4300	100	4300.gsc	148	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	90878	90882	192	191	@vv61527「けれど不要情報の範囲が無暗に拡大されてしまったため、実装された際は『生殖の知識』という具体性のある範囲に変更されたのよ」	@vv61527「但因为多余信息的范围被盲目扩大了，所以在实装的时候改成了清除『生殖知识』这一具体范围里的信息」	4300	101	4300.gsc	150	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91074	91078	75	74	@vv61528「──以上を踏まえた上で、今度はこれを見て」	@vv61528「──基于以上内容，现在再看看这个」	4300	102	4300.gsc	152	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91171	91175	166	165	オルロが広げたのは、地下施設で回収したロビンのもうひとつのメモ──どこかから破り取られたと思しいページだった。	奥尔洛展开的是在地下设施回收的萝宾留下的另一页笔记──似乎是从哪里被撕下来的。	4300	103	4300.gsc	153	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91341	91345	90	89	@vv61529「今のあなたになら、この図の意味がわかるんじゃない？」	@vv61529「现在的你，应该能明白这张图的意思吧？」	4300	104	4300.gsc	155	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91435	91439	54	53	@vv07621「……内臓の配置と、一緒……」	@vv07621「……和内脏的配置、一样……」	4300	105	4300.gsc	157	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91493	91497	160	159	「メイデン計画資料」に描かれているのは、造化を媒介する機構としての「大いなる乙女像」の図なのだと気づいた。	她发现，「少女计划资料」中所描绘的图像，正是作为造化媒介机构的「伟大的少女像」。	4300	106	4300.gsc	158	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91657	91661	142	141	あちこちにつけられた注釈は、内臓の機能に倣い、乙女像の身体に埋め込まれた機構の解説なのだろう。	各种地方都写满了注释，大概是对于模仿内脏机能而植入少女像体内的机构的说明吧。	4300	107	4300.gsc	159	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91803	91807	61	60	アルエットはそこであることに思い至った。	阿尔艾特意识到了这一点。	4300	108	4300.gsc	160	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	91868	91872	164	163	彼女の思考を読んだように、オルロが再び@r学習装置@インキュナブラ@に酷似した映像を、アルエットの脳内に送り込む。	似乎是看穿了阿尔艾特的思考，奥尔洛便再次用酷似@r学习装置@Ｉｎｃｕｎａｂｕｌａ@的方法，将影像送入她的脑内。	4300	109	4300.gsc	161	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92036	92040	163	162	横たわる「エヴァーメイデン」の姿に、内臓図が重なる。それは、アルエットが予想した通りのある機構を示していた。	横卧的「@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@」的姿态与内脏图重合在了一起。而那，也正与阿尔艾特所预想的结构一模一样。	4300	110	4300.gsc	162	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92203	92207	75	74	@vv07622「それに、プエラリウムの構造とも似ているわ」	@vv07622「另外，这和@r普埃拉利姆@Ｐｏｕｅｌｌａｒｉｕｍ@的构造也很像啊」	4300	111	4300.gsc	164	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92282	92286	147	146	@vv61530「そう。この頁は、人の脳をメイデンの代替にする『メイデン計画』の草案。各施設の配置予定図よ」	@vv61530「是的。这一页上就记录了以人脑代替少女的『少女计划』草案。这是各设施的配置规划图」	4300	112	4300.gsc	166	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92433	92437	87	86	@vv07623「プエラリウムは、人の身体を模して設計されてるの？」	@vv07623「@r普埃拉利姆@Ｐｏｕｅｌｌａｒｉｕｍ@是模仿人的身体设计的？」	4300	113	4300.gsc	168	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92524	92528	120	119	@vv07624「つまり、この施設全域が、エヴァーメイデンの──あなたの身体ということ？」	@vv07624「也就是说，这整个设施都是@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@──你的身体？」	4300	114	4300.gsc	170	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92648	92652	22	21	オルロは頷く。	奥尔洛颔首。	4300	115	4300.gsc	171	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92674	92678	180	179	@vv61531「エヴァーメイデンの機能のためには、女性の形をなぞることが必要だったの。ここにない臓器は、地下で再現されているわ」	@vv61531「为了让@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@的机能运转，对女性形态的模仿是必要的。这里没有的器官，全都在地下再现了」	4300	116	4300.gsc	173	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	92858	92862	201	200	@vv61532「奇妙に思うでしょう。……そうね。専門知識のないあなたには、呪術的な見地から、と説明したほうが、却って理解が容易いかもしれない」	@vv61532「很奇妙吧。……没错呢。对于没有专业知识的你来说，如果从咒术的角度来解释，说不定会更好理解一点」	4300	117	4300.gsc	175	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93063	93067	27	26	@vv07625「呪術……」	@vv07625「咒术……」	4300	118	4300.gsc	177	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93094	93098	91	90	オルロは「横道に逸れるけど」と言いおいて軽く解説してくれた。	「虽然有些偏离方向」奥尔洛如是说着，旋即进行了简要的说明。	4300	119	4300.gsc	178	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93189	93193	238	237	エヴァーメイデンの機構の半分は『エテル造化術』で造られている。これは、旧時代に生まれ、虚偽扱いされて廃れていったある学問を、エテルの発見を機に発展させたもの。	@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@一半是用『以太造化术』建造的。这门诞生于旧时代，当初被视作错误而尘封的技术，如今以以太的发现为契机，逐渐发展起来。	4300	120	4300.gsc	179	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93431	93435	190	189	これは「原理が解明されてはいないが再現性においては完成されている」類の技術だ。旧時代ならおそらく「魔法」と呼ばれていただろう。	这是一种「不明其理却依然能致以施用」的技术。若是放在旧时代的话，人们恐怕会称之为「魔法」吧。	4300	121	4300.gsc	180	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93625	93629	186	185	@vv61533「ともかく、『エテル造化術』の効果的な発揮のためには、この形、この配置が必要だった。乙女の玉座やマネキンと同じ原理よ」	@vv61533「总而言之，为了尽数发挥『以太造化术』的效果，这样的形态与配置是必须的。少女的王座以及人体模型也都基于同样的原理」	4300	122	4300.gsc	182	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	93815	93819	140	139	アルエットの疑念は、別のものに変わる。@n@p──何故、乙女の形が「造化」機構を有効化するのか──	阿尔艾特的疑问转变成另一个问题。@n@p──为什么少女的形态能够令『造化』机构生效──	4300	123			manual-direct-v3	v3 status=review-jp similarity=0.732394; translated from NS source
Script/scr4300.binu8	93959	93963	123	122	@vv61534「それはこの施設の最終目標が『出産』にあったことと、繋がっているのでしょう」	@vv61534「那大概和这个设施的最终目标──『分娩』有着联系吧」	4300	124	4300.gsc	186	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	94086	94090	24	23	@vv07626「出産？」	@vv07626「分娩？」	4300	125	4300.gsc	188	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	94114	94118	195	194	@vv61535「そう。この施設における──いいえ、エヴァーメイデンを奉ずる『中央』における出産は、肉体を交わらせて生み出すものではないわ」	@vv61535「没错。在这个设施里──不，在供奉@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@的『中央』里所谓的分娩，并不是通过肉体交媾诞生的」	4300	126	4300.gsc	190	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	94313	94317	52	51	@vv07627「……@r機械人間@ホムレム@？」	@vv07627「……@r人造人@Ｈｏｍｉｎｅｍ@？」	4300	127	4300.gsc	192	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr4300.binu8	94369	94373	142	141	@vv61536「そう。@r機械人間@ホムレム@の大量造化──それが、エヴァーメイデンの継承に次ぐ目的だった」	@vv61536「说对了。@r人造人@Ｈｏｍｉｎｅｍ@的大量造化──这便是，继承了@r永恒少女@Ｅｖｅｒ　Ｍａｉｄｅｎ@之后的次要目的」	4300	128	4300.gsc	194	exact-jp	PC JP->NS JP verified similarity=1.000000
