scene	status	reason	similarity	pair_cost	ns_filtered_index	pc_filtered_index	ns_file	ns_length_offset	ns_text_offset	ns_source	ns_kind	pc_file	pc_string_index	pc_jp_source	pc_translation	pc_kind
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	5	Script/scr4350.binu8	14169	14173	@vv07902「ルク、よく見て、私よ。本当のアルエット」	D	4350.gsc	8	「ルク、よく見て、私よ。本当のアルエット」	「露珂，你好好看看，是我哟。真正的阿尔艾特」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	6	Script/scr4350.binu8	14245	14249	@vv07903「あなたは私を殺してない。私は本物の私で、本物のあなたに会いにきたの！」	D	4350.gsc	10	「あなたは私を殺してない。私は本物の私で、本物のあなたに会いにきたの！」	「你没有杀我。我是真正的我，是来见真正的你的！」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	7	Script/scr4350.binu8	14366	14370	必死の訴えに対し、返ってきたのは深いため息だった。	N	4350.gsc	11	必死の訴えに対し、返ってきたのは深いため息だった。	阿尔艾特拼死地述说，得到的回应的却是深深的叹息。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	8	Script/scr4350.binu8	14446	14450	@vv14602「あんなに丁寧に殺めたのに、まだ駄目なの？　私はいつ、この子がもういないことを認めるの？」	D	4350.gsc	13	「あんなに丁寧に殺めたのに、まだ駄目なの？　私はいつ、この子がもういないことを認めるの？」	「我明明那么认真地杀死了，还不够吗？　我要什么时候，才会承认这孩子已经不在了？」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	9	Script/scr4350.binu8	14594	14598	@vv14603「私はこの子を何度手にかければいいの？　何度も何度も何度も何度も、殺して、蘇らせて、また殺して、蘇らせて」	D	4350.gsc	15	「私はこの子を何度手にかければいいの？　何度も何度も何度も何度も、殺して、蘇らせて、また殺して、蘇らせて」	「我要对这孩子下几次手才好？　一次又一次一次又一次，杀了她，让她复活，又杀了她，又让她复活」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	10	Script/scr4350.binu8	14766	14770	@vv07904「ルク、聞いて、お願い！　あなたは──」	D	4350.gsc	17	「ルク、聞いて、お願い！　あなたは──」	「露珂，听我说，求你了！　你没有──」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	11	11	Script/scr4350.binu8	14839	14843	@vv14604「私は、どうすれば赦されるの！？」	D	4350.gsc	19	「私は、どうすれば赦されるの！？」	「我，要怎么做才能被宽恕！？」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	12	12	Script/scr4350.binu8	14903	14907	@vv14605「正しいはずなのに……迷いを断ち切っただけなのに、どうして赦されないの？」	D	4350.gsc	21	「正しいはずなのに……迷いを断ち切っただけなのに、どうして赦されないの？」	「明明应该是正确的……明明只是斩断了迷惘，为什么不被宽恕呢？」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	13	13	Script/scr4350.binu8	15027	15031	@vv07905「……ルク……」	D	4350.gsc	23	「……ルク……」	「……露珂……」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	14	14	Script/scr4350.binu8	15064	15068	一瞬だけ、いっそ殺されてあげたい、とアルエットは思った。	N	4350.gsc	24	一瞬だけ、いっそ殺されてあげたい、とアルエットは思った。	有那么一瞬间，阿尔艾特想，干脆就被她杀了吧。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	15	15	Script/scr4350.binu8	15153	15157	今ここにいる自分が殺されれば、ルクはもうアルエットの霊に悩まされることはない。赦されるのだ──	N	4350.gsc	25	今ここにいる自分が殺されれば、ルクはもうアルエットの霊に悩まされることはない。赦されるのだ──	如果现在在这里的自己被杀的话，露珂就再也不用被阿尔艾特的灵魂所困扰了。就能得到宽恕了──	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	16	16	Script/scr4350.binu8	15299	15303	@vv14606「……ふ、は……ふふふ、あは……」	D	4350.gsc	27	「……ふ、は……ふふふ、あは……」	「……呼、哈……呵呵呵、啊哈……」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	17	17	Script/scr4350.binu8	15363	15367	虚ろな笑い声が響き渡る。	N	4350.gsc	28	虚ろな笑い声が響き渡る。	空洞的笑声回荡着。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	18	18	Script/scr4350.binu8	15404	15408	@vv14607「──私を赦せるのは、私だけよ」	D	4350.gsc	30	「──私を赦せるのは、私だけよ」	「──能宽恕我的，只有我自己」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	19	19	Script/scr4350.binu8	15465	15469	@vv14608「大丈夫……私は赦せる……赦せる……赦せる……」	D	4350.gsc	32	「大丈夫……私は赦せる……赦せる……赦せる……」	「没关系……我会宽恕……宽恕……宽恕……」	D
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	20	20	Script/scr4350.binu8	15561	15565	壊れた機械のように繰り返しながら、ルクは歩み寄ってくる。	N	4350.gsc	33	壊れた機械のように繰り返しながら、ルクは歩み寄ってくる。	露珂像坏掉的机器一样重复着，向阿尔艾特走近。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	21	21	Script/scr4350.binu8	15661	15665	手に握った鞭の柄を、高々と振りかぶりながら。	N	4350.gsc	34	手に握った鞭の柄を、高々と振りかぶりながら。	她高高挥舞起手中握着的鞭柄。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	22	22	Script/scr4350.binu8	15732	15736	その痛ましい光景を目に映しながらも、アルエットは動けずにいた。	N	4350.gsc	35	その痛ましい光景を目に映しながらも、アルエットは動けずにいた。	这惨痛的光景映入眼帘，阿尔艾特却动弹不得。	N
4350	exact-jp	normalized-japanese-exact	1.000000	0.000000	23	23	Script/scr4350.binu8	15830	15834	本当の意味でルクを赦せるのは自分だけなのだと、彼女はよくわかっていた。	N	4350.gsc	36	本当の意味でルクを赦せるのは自分だけなのだと、彼女はよくわかっていた。	阿尔艾特很清楚，只有自己能真正给露珂带去宽恕。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4351.binu8	9853	9857	アルエットは図書館を訪れた。	N	4351.gsc	0	アルエットは図書館を訪れた。	阿尔艾特来到了图书馆。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4351.binu8	9900	9904	図書館は、プエラリウムの「脳」を司る施設だ。	N	4351.gsc	1	図書館は、プエラリウムの「脳」を司る施設だ。	图书馆是掌管|普埃拉利姆[Ｐｏｕｅｌｌａｒｉｕｍ]「大脑」的设施。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	2	2	Script/scr4351.binu8	9971	9975	中央の円柱に隠された部屋は、無意識の領域にあたるのだろう。今は書架同士がぴったりとくっついて、元通りに閉ざされている。	N	4351.gsc	2	中央の円柱に隠された部屋は、無意識の領域にあたるのだろう。今は書架同士がぴったりとくっついて、元通りに閉ざされている。	被中央圆柱所隐藏的房间，就是其无意识的领域吧。现在所有书架紧紧贴在一起，像原先一样紧闭着。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	3	3	Script/scr4351.binu8	10153	10157	そこには、かつてアルエットが造ってルクを招いた花園が、あの日の瑞々しさのまま息づいていた。	N	4351.gsc	3	そこには、かつてアルエットが造ってルクを招いた花園が、あの日の瑞々しさのまま息づいていた。	那里，是由阿尔艾特在过去创造的、招待了露珂的花园，现在它依然保持着那天的清新气息。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	4	4	Script/scr4351.binu8	10293	10297	アルエットは、その意味を考える。	N	4351.gsc	4	アルエットは、その意味を考える。	阿尔艾特思考着其中的意义。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	5	Script/scr4351.binu8	10346	10350	もしアルエットがルクの立場だったら、この領域にどんな光景が広がっていたか──	N	4351.gsc	5	もしアルエットがルクの立場だったら、この領域にどんな光景が広がっていたか──	如果阿尔艾特站在露珂的立场上，这个领域会呈现怎样的景象呢──	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	6	Script/scr4351.binu8	10476	10480	──結論はすぐに出た。	N	4351.gsc	6	──結論はすぐに出た。	──很快就得出了结论。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	7	Script/scr4351.binu8	10514	10518	青い石細工の薔薇──その圧倒的な美しさ。	N	4351.gsc	7	青い石細工の薔薇──その圧倒的な美しさ。	工艺精细的青石蔷薇──那压倒性的美丽。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	8	Script/scr4351.binu8	10579	10583	アルエットにとってそれは、自分の価値観を覆す革命的な存在だった。稲妻のような衝撃が、心の印画紙に驚嘆と喜びとをくっきりと刻みつけた。	N	4351.gsc	8	アルエットにとってそれは、自分の価値観を覆す革命的な存在だった。稲妻のような衝撃が、心の印画紙に驚嘆と喜びとをくっきりと刻みつけた。	对阿尔艾特来说，那是颠覆自己价值观的革命性的存在。如闪电般的冲击，在心灵的画卷上清晰地刻下了惊叹和喜悦。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	9	Script/scr4351.binu8	10782	10786	ルクにとっても、アルエットの花園は同じくらいの衝撃をもたらしたに違いない。	N	4351.gsc	9	ルクにとっても、アルエットの花園は同じくらいの衝撃をもたらしたに違いない。	而对露珂来说，阿尔艾特的花园也一定带来了同样的冲击。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	10	Script/scr4351.binu8	10898	10902	恐怖。怒り。苦悩。──そして殺意。	N	4351.gsc	10	恐怖。怒り。苦悩。──そして殺意。	恐怖。愤怒。苦恼。──还有杀意。	N
4351	unmatched-ns	no-pc-pair			11		Script/scr4351.binu8	10954	10958	衝撃は、ルクの心を苗床にして、そんな形で芽吹いたのだ。	N					
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	12	11	Script/scr4351.binu8	11040	11044	アルエットは踵を返し、図書館を後にした。	N	4351.gsc	11	アルエットは踵を返し、図書館を後にした。	阿尔艾特转身离开了图书馆。	N
4351	exact-jp	normalized-japanese-exact	1.000000	0.000000	13	12	Script/scr4351.binu8	11105	11109	早くルクの元へ急がなければ──逸る想念が胸を焦がした。	N	4351.gsc	12	早くルクの元へ急がなければ──逸る想念が胸を焦がした。	必须赶快回到露珂身边──满溢的思念灼烧着胸口。	N
4352	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4352.binu8	5400	5404	服飾室を訪れたが、ここで成すべき用は何も思いつかない。	N	4352.gsc	0	服飾室を訪れたが、ここで成すべき用は何も思いつかない。	虽然来到了服饰室，但想不出可以在这里做什么。	N
4352	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4352.binu8	5486	5490	他の場所へ行くことにした。	N	4352.gsc	1	他の場所へ行くことにした。	阿尔艾特决定去其他地方。	N
4353	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4353.binu8	5496	5500	造化室を訪れたが、ここで成すべき用は何も思いつかない。	N	4353.gsc	0	造化室を訪れたが、ここで成すべき用は何も思いつかない。	虽然来到了造化室，但想不出可以在这里做什么。	N
4353	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4353.binu8	5582	5586	他の場所へ行くことにした。	N	4353.gsc	1	他の場所へ行くことにした。	阿尔艾特决定去其他地方。	N
4354	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4354.binu8	5304	5308	南の森を訪れたが、夜を迎えて闇に閉ざされた小道に足を踏み入れる勇気は持てなかった。	N	4354.gsc	0	南の森を訪れたが、夜を迎えて闇に閉ざされた小道に足を踏み入れる勇気は持てなかった。	虽然来到了南部森林，但夜幕已降临，阿尔艾特没有勇气踏入被黑暗封锁的小路。	N
4354	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4354.binu8	5432	5436	どの道、ここに用はない。他の場所へ行くことにした。	N	4354.gsc	1	どの道、ここに用はない。他の場所へ行くことにした。	反正这条路没有什么用。阿尔艾特决定去别的地方。	N
4355	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4355.binu8	5304	5308	北の森を訪れたが、夜を迎えて闇に閉ざされた小道に足を踏み入れる勇気は持てなかった。	N	4355.gsc	0	北の森を訪れたが、夜を迎えて闇に閉ざされた小道に足を踏み入れる勇気は持てなかった。	虽然来到了北部森林，但夜幕已降临，阿尔艾特没有勇气踏入被黑暗封锁的小路。	N
4355	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4355.binu8	5432	5436	どの道、ここに用はない。他の場所へ行くことにした。	N	4355.gsc	1	どの道、ここに用はない。他の場所へ行くことにした。	反正这条路没有什么用。阿尔艾特决定去别的地方。	N
4356	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4356.binu8	6477	6481	アルエットは校門の前で立ち止まる。	N	4356.gsc	0	アルエットは校門の前で立ち止まる。	阿尔艾特在校门口停下脚步。	N
4356	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4356.binu8	6533	6537	相変わらず門をまたぐようにして生い茂った薔薇が、来訪も脱出も拒んでいる。	N	4356.gsc	1	相変わらず門をまたぐようにして生い茂った薔薇が、来訪も脱出も拒んでいる。	依旧是那蔷薇丛生的大门，拒绝来访，也禁绝逃离。	N
4356	exact-jp	normalized-japanese-exact	1.000000	0.000000	2	2	Script/scr4356.binu8	6646	6650	尤も、もし道を開けてくれたとしても、逃げ出すわけにはいかない。	N	4356.gsc	2	尤も、もし道を開けてくれたとしても、逃げ出すわけにはいかない。	不过，即使道路打开，她也不能逃走。	N
4356	exact-jp	normalized-japanese-exact	1.000000	0.000000	3	3	Script/scr4356.binu8	6744	6748	他の場所へ行くことにした。	N	4356.gsc	3	他の場所へ行くことにした。	阿尔艾特决定去别的地方。	N
4357	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4357.binu8	5165	5169	食堂を訪れたが、ここで成すべき用は何も思いつかない。	N	4357.gsc	0	食堂を訪れたが、ここで成すべき用は何も思いつかない。	虽然来到了食堂，但想不出可以在这里做什么。	N
4357	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4357.binu8	5248	5252	他の場所へ行くことにした。	N	4357.gsc	1	他の場所へ行くことにした。	阿尔艾特决定去其他地方。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4360.binu8	21390	21394	ルクの鞭は、狙い過たずアルエットの心臓部へ突き刺さった。	N	4360.gsc	0	ルクの鞭は、狙い過たずアルエットの心臓部へ突き刺さった。	露珂的鞭子径直刺向阿尔艾特的心脏。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4360.binu8	21499	21503	@vv07951「あ……う……」	D	4360.gsc	2	「あ……う……」	「啊……呜……」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	2	2	Script/scr4360.binu8	21536	21540	アルエットは悲鳴をあげまいとした。	N	4360.gsc	3	アルエットは悲鳴をあげまいとした。	阿尔艾特拼命抑制住尖叫。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	3	3	Script/scr4360.binu8	21592	21596	ルクに、生命を@r弑@しい@した手ごたえを伝えたくなかったからだ。	N	4360.gsc	4	ルクに、生命を|弑[しい]した手ごたえを伝えたくなかったからだ。	因为她不想向露珂传达生命被杀害时的真实反应。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	4	4	Script/scr4360.binu8	21688	21692	彼女の目に映っているアルエットは、「自らの無意識が勝手に生み出してしまう、アルエットを模した@r機械人間@ホムレム@」──	N	4360.gsc	5	彼女の目に映っているアルエットは、「自らの無意識が勝手に生み出してしまう、アルエットを模した|機械人間[ホムレム]」──	露珂眼中的阿尔艾特是「自己的无意识擅自创造的、模仿阿尔艾特的|人造人[Ｈｏｍｉｎｅｍ]」──	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	5	Script/scr4360.binu8	21868	21872	ルクからすれば、捨てるべき思い入れや忘れるべき記憶から生み出された、忌まわしい存在。悪しき種による異造化と変わらない、自制を怠った罪の証だ。	N	4360.gsc	6	ルクからすれば、捨てるべき思い入れや忘れるべき記憶から生み出された、忌まわしい存在。悪しき種による異造化と変わらない、自制を怠った罪の証だ。	对露珂来说，这是从应该舍弃的想法和应该遗忘的记忆中产生的令人厌恶的存在。这与罪恶之种的异造化没有区别，都是疏于自制的罪证。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	6	Script/scr4360.binu8	22083	22087	それならば、いっそ@r機械人間@ホムレム@らしく無機質に死んでやりたかった。	N	4360.gsc	7	それならば、いっそ|機械人間[ホムレム]らしく無機質に死んでやりたかった。	那样的话，干脆就像|人造人[Ｈｏｍｉｎｅｍ]一样无机质地死去吧。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	7	Script/scr4360.binu8	22194	22198	@vv07952「……これで……終わりよ、ルク」	D	4360.gsc	9	「……これで……終わりよ、ルク」	「……这就是……结束了哟，露珂」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	8	Script/scr4360.binu8	22255	22259	@vv07953「厭な夢から、覚めて……どうか……」	D	4360.gsc	11	「厭な夢から、覚めて……どうか……」	「从讨厌的梦中，醒来……怎么样……」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	9	Script/scr4360.binu8	22333	22337	アルエットは掠れる声で伝えると、その場に倒れ伏す。	N	4360.gsc	12	アルエットは掠れる声で伝えると、その場に倒れ伏す。	阿尔艾特用嘶哑的声音倾诉着，就那样倒下。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	10	Script/scr4360.binu8	22435	22439	@vv14701「…………」	D	4360.gsc	14	「…………」	「…………」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	11	11	Script/scr4360.binu8	22466	22470	ルクはそんな彼女を見下ろした。	N	4360.gsc	15	ルクはそんな彼女を見下ろした。	露珂俯视着那样的她。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	12	12	Script/scr4360.binu8	22516	22520	血の匂いや手ごたえがいつもと違うことを訝りつつも、譫妄状態で答えにたどりつけない様子だった。	N	4360.gsc	16	血の匂いや手ごたえがいつもと違うことを訝りつつも、譫妄状態で答えにたどりつけない様子だった。	因与以往不同的血腥味和手感而惊愕失色，陷入谵妄的她一时无法理解眼前的真实。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	13	13	Script/scr4360.binu8	22659	22663	@vv14702「ぐ……！」	D	4360.gsc	18	「ぐ……！」	「唔……！」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	14	14	Script/scr4360.binu8	22690	22694	ルクの唇が濁った悲鳴を吐き出した。ゆっくりと胸元を見ると、そこから白い腕が伸びていた。	N	4360.gsc	19	ルクの唇が濁った悲鳴を吐き出した。ゆっくりと胸元を見ると、そこから白い腕が伸びていた。	露珂嘴里发出了浑浊的悲鸣。她慢慢看向自己的胸口，白色的手臂穿透而过。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	15	15	Script/scr4360.binu8	22835	22839	倒れるルクは、腕の主すら確かめられなかった。	N	4360.gsc	20	倒れるルクは、腕の主すら確かめられなかった。	倒下的露珂，连手臂的主人都无法确认。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	16	16	Script/scr4360.binu8	22926	22930	@vv22801「もう少し迷いなさいよ。……そしたら間に合ったかもしれないのに」	D	4360.gsc	22	「もう少し迷いなさいよ。……そしたら間に合ったかもしれないのに」	「你再稍微犹豫一下啊。……这样的话说不定还能赶上」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	17	17	Script/scr4360.binu8	23035	23039	アヴェルラは時計塔を──そこに接続されているだろう本物のルクを、睨みつける。	N	4360.gsc	23	アヴェルラは時計塔を──そこに接続されているだろう本物のルクを、睨みつける。	阿薇拉睥睨着时钟塔里──与那里连接着的真正的露珂。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	18	18	Script/scr4360.binu8	23154	23158	@vv22802「本物を殺した気分はどう？　悪夢をとうとう現実にした手ごたえは？」	D	4360.gsc	25	「本物を殺した気分はどう？　悪夢をとうとう現実にした手ごたえは？」	「杀了真人的感觉如何？　终于让噩梦成真的感觉又如何？」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	19	19	Script/scr4360.binu8	23266	23270	もちろん、返事の有ろうはずがない。	N	4360.gsc	26	もちろん、返事の有ろうはずがない。	当然，是不可能有回答的。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	20	20	Script/scr4360.binu8	23322	23326	しかしそのかわりのように、時計塔から眩い光が膨らみ始めていた。	N	4360.gsc	27	しかしそのかわりのように、時計塔から眩い光が膨らみ始めていた。	代替回答的，是从时钟塔开始溢出的耀眼光芒。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	21	21	Script/scr4360.binu8	23420	23424	それは徐々に版図を広げ、プエラリウムを呑みこんでいく。	N	4360.gsc	28	それは徐々に版図を広げ、プエラリウムを呑みこんでいく。	那道光慢慢扩大版图，吞噬着|普埃拉利姆[Ｐｏｕｅｌｌａｒｉｕｍ]。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	22	22	Script/scr4360.binu8	23506	23510	かつて地下の研究施設を襲った暴走事故の再現だ。今度は地下だけでなく、地上の施設すらも崩壊させようとしている。	N	4360.gsc	29	かつて地下の研究施設を襲った暴走事故の再現だ。今度は地下だけでなく、地上の施設すらも崩壊させようとしている。	这是曾经袭击了地下研究设施的暴走事故的再现。只是这次不仅仅是地下，就连地上的设施也会崩坏。	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	23	23	Script/scr4360.binu8	23673	23677	震動する大気に乗って、ルクの呪詛が届いたような気がした。	N	4360.gsc	30	震動する大気に乗って、ルクの呪詛が届いたような気がした。	随着大气的震颤，她仿佛感觉到了露珂的诅咒。	N
4360	pc-only	no-ns-pair				24						4360.gsc	31	手と足に鎖を。^n	予手足以镣锁。^n	N
4360	weak-pair	japanese-similarity<0.62	0.545455	1.363636	24	25	Script/scr4360.binu8	23762	23766	手と足に鎖を。@n@pその髪にいばらを。@n@p内なる獣に鞭を。	N	4360.gsc	32	その髪にいばらを。^n	予发首以荆冠。^n	N
4360	pc-only	no-ns-pair				26						4360.gsc	33	内なる獣に鞭を。	予心兽以鞭笞。	N
4360	pc-only	no-ns-pair				27						4360.gsc	34	──プエラリウムに滅びを──	　　　　　　──予普埃拉利姆以毁灭──	N
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	25	28	Script/scr4360.binu8	23912	23916	@vv22702「……羨ましいわ、ルク。悲しみで死ねるなんて」	D	4360.gsc	36	「……羨ましいわ、ルク。悲しみで死ねるなんて」	「……真羡慕你呢，露珂。能因为悲伤而死什么的」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	26	29	Script/scr4360.binu8	23994	23998	@vv22703「それは、エヴァーメイデンになり損ねたあなただけに、許される最期よ」	D	4360.gsc	38	「それは、エヴァーメイデンになり損ねたあなただけに、許される最期よ」	「这是只有没能成为|永恒少女[Ｅｖｅｒ　Ｍａｉｄｅｎ]的你，才被允许的终末哦」	D
4360	exact-jp	normalized-japanese-exact	1.000000	0.000000	27	30	Script/scr4360.binu8	24109	24113	遠からず自らをも呑みこむ死の波動を見つめながら、アヴェルラは陰鬱に呟いた。	N	4360.gsc	39	遠からず自らをも呑みこむ死の波動を見つめながら、アヴェルラは陰鬱に呟いた。	凝视着即将连自己都吞噬的死亡波动，阿薇拉阴郁地喃喃自语。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr4370.binu8	55677	55681	@vv14801「な……！？」	D	4370.gsc	1	「な……！？」	「什……！？」	D
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr4370.binu8	55711	55715	と、アルエットに鞭を振り下ろそうとしたルクの動きが、ふと止まった。	N	4370.gsc	2	と、アルエットに鞭を振り下ろそうとしたルクの動きが、ふと止まった。	正将鞭子甩向阿尔艾特的露珂突然停了下来。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	2	2	Script/scr4370.binu8	55850	55854	宙を螺旋に舞う黒い鎖が、音を立てて粉々に壊れたのだ。	N	4370.gsc	3	宙を螺旋に舞う黒い鎖が、音を立てて粉々に壊れたのだ。	在空中螺旋飞舞的黑色锁链，伴随着声响粉碎了。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	3	3	Script/scr4370.binu8	55933	55937	何者かの攻撃を受けたわけではない。造化物である鎖の組成が弱まり、形を保てずに崩壊したように見えた。	N	4370.gsc	4	何者かの攻撃を受けたわけではない。造化物である鎖の組成が弱まり、形を保てずに崩壊したように見えた。	并非受到了什么人的攻击。而是作为造化物，锁链的组成被削弱了，看起来像是因为无法保持形状而发生了崩坏。	N
4370	pc-only	no-ns-pair				4						4370.gsc	5	アルエット	阿尔艾特	N
4370	exact-jp	normalized-japanese-exact	1.000000	1.200000	4	5	Script/scr4370.binu8	56105	56109	@vv08001（……もしかして、ロビンたちが干渉してくれた？）	D	4370.gsc	6	（……もしかして、ロビンたちが干渉してくれた？）	（……难道，是萝宾她们干涉了？）	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	6	Script/scr4370.binu8	56190	56194	「埋葬」された彼女らは、「エヴァーメイデン」の補佐を行う役割に置かれながらも、細工によって自我を保った状態だ。	N	4370.gsc	7	「埋葬」された彼女らは、「エヴァーメイデン」の補佐を行う役割に置かれながらも、細工によって自我を保った状態だ。	被「埋葬」的她们，虽然担任着「|永恒少女[Ｅｖｅｒ　Ｍａｉｄｅｎ]」的辅佐角色，但是通过精心计划保持了自我。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	7	Script/scr4370.binu8	56360	56364	故に、命令系統を逆流する形でルクの意思を阻害することができたのかもしれない。	N	4370.gsc	8	故に、命令系統を逆流する形でルクの意思を阻害することができたのかもしれない。	因此，可能是通过逆流命令系统，阻碍了露珂的意愿。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	8	Script/scr4370.binu8	56490	56494	@vv14802「待ちなさい！」	D	4370.gsc	10	「待ちなさい！」	「站住！」	D
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	9	Script/scr4370.binu8	56538	56542	身を翻すアルエットに、ルクの鋭い声が飛ぶ。	N	4370.gsc	11	身を翻すアルエットに、ルクの鋭い声が飛ぶ。	转身奔跑的阿尔艾特听到露珂尖锐的声音向她飞来。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	10	Script/scr4370.binu8	56606	56610	追いつかれないよう、素早くその場を去りたいところだったが、復活したての肉体は動きが鈍い。	N	4370.gsc	12	追いつかれないよう、素早くその場を去りたいところだったが、復活したての肉体は動きが鈍い。	为了不被追上，她想赶紧离开，但刚刚复活的肉体动作迟缓。	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	11	Script/scr4370.binu8	56772	56776	背後でルクが砕かれた鞭を造化し直す気配があり、危機は去っていないのだとアルエットは悟った。	N	4370.gsc	13	背後でルクが砕かれた鞭を造化し直す気配があり、危機は去っていないのだとアルエットは悟った。	阿尔艾特察觉到背后的露珂正在重新造化碎裂的鞭子。危机还没有过去。	N
4370	pc-only	no-ns-pair				12						4370.gsc	14	しかし──	但是──	N
4370	exact-jp	normalized-japanese-exact	1.000000	0.000000	11	13	Script/scr4370.binu8	56932	56936	@vv14803「……っ！」	D	4370.gsc	16	「……っ！」	「……！」	D
